chrom1	start1	end1	chrom2	start2	end2	ipet_2
chr6	11916310	11916810	chr7	27580276	27580779	2
chr6	15079727	15080227	chr7	144195643	144196144	2
chr6	16128839	16129339	chr7	88725053	88725554	2
chr6	23455724	23456224	chr7	51359658	51360158	2
chr6	23490415	23490925	chr7	104524215	104524715	2
chr6	30593831	30594373	chr7	54430334	54430834	3
chr6	32738600	32739100	chr7	145342312	145342820	2
chr6	34505544	34506044	chr7	25350078	25350579	2
chr6	35728704	35729204	chr7	84343684	84344184	2
chr6	36842002	36842505	chr7	113560227	113560727	2
chr6	37171756	37172256	chr7	93803653	93804154	2
chr6	43253364	43253864	chr7	64091946	64092447	2
chr6	43505523	43506023	chr7	159045898	159046398	2
chr6	45387183	45387703	chr7	132209645	132210145	2
chr6	47455165	47455665	chr7	47336568	47337068	2
chr6	47621170	47621670	chr7	10267772	10268272	2
chr6	47847290	47847790	chr7	147331036	147331541	2
chr6	50430693	50431193	chr7	32519725	32520225	2
chr6	51129179	51129679	chr7	38207535	38208035	2
chr6	52163891	52164391	chr7	158903109	158903610	2
chr6	52190655	52191155	chr7	139435494	139435994	2
chr6	54260158	54260658	chr7	388310	388810	2
chr6	56150140	56150640	chr7	21132827	21133328	2
chr6	57181609	57182109	chr7	30728365	30728865	2
chr6	63196047	63196547	chr7	110669585	110670125	2
chr6	74652505	74653005	chr7	943490	944023	2
chr6	77570645	77571145	chr7	156444067	156444568	2
chr6	79532423	79532923	chr7	6575528	6576029	2
chr6	79787789	79788299	chr7	3550566	3551066	2
chr6	81530364	81530864	chr7	103869447	103869947	2
chr6	83584564	83585067	chr7	11436887	11437387	2
chr6	84221330	84221830	chr7	92432922	92433457	2
chr6	85964362	85964862	chr7	140777792	140778294	2
chr6	87524625	87525127	chr7	72000997	72001497	2
chr6	88309690	88310190	chr7	22867938	22868672	2
chr6	90972026	90972526	chr7	7373214	7373727	2
chr6	92131716	92132216	chr7	27225462	27225962	2
chr6	92319700	92320200	chr7	5426908	5427408	2
chr6	102215485	102215985	chr7	106133041	106133541	2
chr6	105742156	105742656	chr7	94448687	94449189	2
chr6	106448264	106448764	chr7	144228968	144229468	2
chr6	106792298	106792798	chr7	106210641	106211141	2
chr6	106959443	106959944	chr7	111737910	111738411	2
chr6	107007900	107008400	chr7	105671576	105672076	2
chr6	108005451	108005951	chr7	1438561	1439064	2
chr6	110968648	110969152	chr7	16964931	16965431	2
chr6	112698501	112699001	chr7	87229646	87230164	2
chr6	115169712	115170212	chr7	78063722	78064227	2
chr6	116726868	116727368	chr7	26244530	26245030	2
chr6	119018823	119019323	chr7	156698732	156699232	2
chr6	120116327	120116827	chr7	154371753	154372253	2
chr6	129990148	129990653	chr7	110906924	110907424	2
chr6	131358108	131358608	chr7	141129456	141129965	2
chr6	134847542	134848045	chr7	44201425	44201925	2
chr6	139905068	139905568	chr7	149156140	149156640	2
chr6	144309721	144310221	chr7	74009386	74009894	2
chr6	146350427	146350927	chr7	152112543	152113048	2
chr6	147376241	147376741	chr7	22159930	22160430	2
chr6	148466142	148466644	chr7	45645851	45646351	2
chr6	154597656	154598156	chr7	132923280	132923790	2
chr6	154655719	154656233	chr7	126902950	126903450	2
chr6	156426510	156427010	chr7	141349393	141349945	2
chr6	164338307	164338807	chr7	106628982	106629482	2
chr6	167243220	167243720	chr7	80885460	80885960	2
chr6	167877412	167877914	chr7	106587881	106588381	2
chr6	170793616	170794117	chr7	72002322	72002822	2
chr6	3227180	3227689	chr8	123031166	123031666	2
chr6	3653606	3654106	chr8	62608079	62608579	2
chr6	5510628	5511130	chr8	11200232	11200732	2
chr6	6771464	6771964	chr8	126722133	126722636	2
chr6	10655520	10656020	chr8	106171941	106172443	2
chr6	11964874	11965374	chr8	142358194	142358694	2
chr6	17296446	17296946	chr8	101393168	101393668	2
chr6	17538751	17539252	chr8	62293918	62294418	2
chr6	20039393	20039894	chr8	84229087	84229590	3
chr6	21039395	21039896	chr8	126974596	126975096	2
chr6	21882126	21882626	chr8	102125122	102125623	2
chr6	24431689	24432189	chr8	102628384	102628884	2
chr6	24985756	24986256	chr8	2034696	2035215	3
chr6	25693356	25693856	chr8	20643591	20644091	2
chr6	25980168	25980691	chr8	134727638	134728138	2
chr6	26174296	26174803	chr8	123075023	123075523	2
chr6	29233209	29233709	chr8	65294334	65294844	2
chr6	30412797	30413319	chr8	120084190	120084690	2
chr6	30950065	30950565	chr8	102953292	102953792	2
chr6	34335541	34336041	chr8	123133399	123133899	2
chr6	34464833	34465333	chr8	120272252	120272752	2
chr6	36561335	36561835	chr8	124055086	124055586	2
chr6	37019503	37020003	chr8	71338536	71339036	2
chr6	39153107	39153609	chr8	55483364	55483864	2
chr6	39919126	39919626	chr8	138346181	138346681	2
chr6	42686545	42687045	chr8	13957402	13957902	2
chr6	46673068	46673570	chr8	47168589	47169089	2
chr6	47074994	47075494	chr8	143820216	143820716	2
chr6	49580535	49581035	chr8	125935181	125935681	2
chr6	52159289	52159789	chr8	56010705	56011344	2
chr6	52430504	52431004	chr8	80812092	80812592	2
chr6	52579602	52580132	chr8	121196994	121197494	2
chr6	54215530	54216030	chr8	86876642	86877185	2
chr6	56413261	56413761	chr8	48190423	48190929	2
chr6	66321449	66321949	chr8	126001665	126002171	2
chr6	67658953	67659453	chr8	52496412	52496912	2
chr6	71488773	71489273	chr8	38970882	38971427	2
chr6	74447509	74448009	chr8	133042626	133043126	2
chr6	75478921	75479421	chr8	18404434	18404934	2
chr6	79807470	79807970	chr8	29629631	29630191	2
chr6	81786460	81786960	chr8	145947722	145948222	2
chr6	82275763	82276263	chr8	140718172	140718681	2
chr6	82804427	82804927	chr8	141746147	141746694	2
chr6	83312803	83313306	chr8	110408690	110409190	2
chr6	90692015	90692515	chr8	113656690	113657190	2
chr6	91444099	91444599	chr8	130020442	130020959	2
chr6	91805848	91806348	chr8	10916459	10917085	2
chr6	96200780	96201280	chr8	133074463	133075184	2
chr6	97075617	97076117	chr8	93319581	93320081	2
chr6	106299150	106299652	chr8	52164213	52164713	2
chr6	108587719	108588222	chr8	139200725	139201225	2
chr6	109029750	109030250	chr8	145592411	145592939	2
chr6	110919730	110920230	chr8	108023942	108024442	2
chr6	112610409	112610909	chr8	109410819	109411319	2
chr6	112618892	112619575	chr8	121308348	121308848	2
chr6	113912668	113913170	chr8	10676886	10677386	2
chr6	121033368	121033868	chr8	61614760	61615260	2
chr6	123296856	123297356	chr8	109250025	109250525	2
chr6	126240748	126241248	chr8	145018581	145019094	2
chr6	126664340	126664840	chr8	116325265	116325767	2
chr6	132811895	132812588	chr8	123252021	123252521	2
chr6	133284098	133284598	chr8	140356557	140357090	2
chr6	134515301	134515801	chr8	109492244	109492744	2
chr6	134657029	134657529	chr8	100930456	100930961	2
chr6	135335714	135336214	chr8	91723104	91723604	2
chr6	137392048	137392548	chr8	142122154	142122654	2
chr6	140277013	140277516	chr8	133748970	133749470	2
chr6	142227466	142228017	chr8	6800098	6800598	2
chr6	145289750	145290250	chr8	125816170	125816670	2
chr6	146350427	146350927	chr8	106754347	106755001	2
chr6	147855130	147855630	chr8	120430032	120430534	2
chr6	148488463	148488988	chr8	110774200	110774700	2
chr6	149062136	149062636	chr8	98959947	98960448	2
chr6	151843105	151843620	chr8	21919724	21920224	2
chr6	152222218	152222718	chr8	60236377	60236880	2
chr6	155515425	155515931	chr8	28880633	28881133	2
chr6	156254308	156254808	chr8	137275860	137276360	2
chr6	162684919	162685419	chr8	146015351	146015851	2
chr6	163090033	163090533	chr8	66942650	66943150	2
chr6	166131647	166132147	chr8	17186005	17186525	2
chr6	168299562	168300135	chr8	103498588	103499088	2
chr6	170480238	170480738	chr8	125487339	125488094	2
chr6	4087554	4088054	chr9	116053458	116053961	2
chr6	9938715	9939222	chr9	107157848	107158348	2
chr6	15691674	15692174	chr9	132250444	132250945	2
chr6	16817812	16818312	chr9	130037981	130038487	2
chr6	17161021	17161521	chr9	139876119	139876619	2
chr6	17937282	17937782	chr9	78950826	78951526	2
chr6	20748366	20748867	chr9	128050936	128051436	2
chr6	25309514	25310017	chr9	18312781	18313281	2
chr6	26346381	26346881	chr9	96613209	96613709	2
chr6	29228954	29229454	chr9	124527236	124527953	2
chr6	30646506	30647007	chr9	75408583	75409083	2
chr6	31703520	31704024	chr9	128772828	128773328	2
chr6	34021811	34022311	chr9	131831463	131831963	2
chr6	34225794	34226294	chr9	131274322	131275151	2
chr6	36673041	36673587	chr9	20738588	20739088	2
chr6	37978327	37978827	chr9	137363972	137364526	2
chr6	39343416	39343916	chr9	997839	998339	2
chr6	40323665	40324165	chr9	15528701	15529218	2
chr6	40741587	40742087	chr9	110092653	110093153	2
chr6	40862382	40862882	chr9	2435355	2435855	2
chr6	41784713	41785216	chr9	110466252	110466752	2
chr6	44393725	44394225	chr9	122931122	122931665	2
chr6	45159527	45160027	chr9	108701729	108702229	2
chr6	45489279	45489781	chr9	93447149	93447649	2
chr6	45700323	45700826	chr9	2702774	2703274	2
chr6	52908266	52908953	chr9	97401324	97401824	2
chr6	58777163	58777663	chr9	102172543	102173043	2
chr6	62456885	62457385	chr9	9015620	9016120	2
chr6	64495950	64496451	chr9	135574561	135575061	2
chr6	67398937	67399437	chr9	134615127	134615627	2
chr6	68841836	68842336	chr9	27648521	27649021	2
chr6	71796677	71797179	chr9	130597521	130598021	2
chr6	75938566	75939066	chr9	96178082	96178583	2
chr6	96002435	96002935	chr9	73027304	73027805	2
chr6	98915652	98916211	chr9	74729301	74729801	2
chr6	100353371	100353871	chr9	34939543	34940078	2
chr6	101854481	101854981	chr9	38722533	38723033	2
chr6	104658511	104659011	chr9	128130603	128131120	2
chr6	109215065	109215565	chr9	110545664	110546164	2
chr6	111196592	111197097	chr9	113060414	113060914	2
chr6	116589533	116590033	chr9	34592032	34592532	2
chr6	120232939	120233440	chr9	35826060	35826560	2
chr6	123461256	123461855	chr9	138083889	138084389	2
chr6	125631984	125632484	chr9	140081561	140082066	2
chr6	125698477	125698977	chr9	85040905	85041405	2
chr6	126285529	126286030	chr9	95469000	95469500	2
chr6	132088746	132089264	chr9	10496996	10497496	2
chr6	135255399	135255899	chr9	130812985	130813485	2
chr6	135970119	135970619	chr9	711132	711632	2
chr6	146166916	146167416	chr9	2725097	2725597	2
chr6	151067715	151068215	chr9	126096912	126097781	2
chr6	154957716	154958216	chr9	120299922	120300422	2
chr6	155778492	155778992	chr9	92097804	92098463	2
chr6	160790469	160790970	chr9	36604850	36605350	2
chr6	167350084	167350584	chr9	132519940	132520440	2
chr6	962594	963094	chrX	6573172	6573682	2
chr6	3082038	3082539	chrX	115776856	115777356	2
chr6	7709313	7709975	chrX	37871454	37871954	2
chr6	7935298	7935798	chrX	133524521	133525028	2
chr6	7991804	7992304	chrX	31536782	31537282	2
chr6	9291211	9291711	chrX	106692461	106692961	2
chr6	11038432	11038937	chrX	22776167	22776667	2
chr6	11213756	11214415	chrX	106188625	106189125	2
chr6	14645483	14645983	chrX	113233380	113233880	2
chr6	14856009	14856513	chrX	109687558	109688058	2
chr6	30174235	30174735	chrX	103912960	103913460	2
chr6	31738979	31739479	chrX	153352972	153353490	2
chr6	33332291	33332791	chrX	66918225	66918725	2
chr6	36277375	36277977	chrX	17912873	17913373	2
chr6	36420821	36421343	chrX	123606635	123607135	2
chr6	36444798	36445298	chrX	154230060	154230568	2
chr6	37120226	37120726	chrX	146891613	146892113	2
chr6	42009193	42009833	chrX	8575894	8576394	2
chr6	48971893	48972393	chrX	48581888	48582388	2
chr6	54396031	54396531	chrX	148147148	148147648	2
chr6	56820296	56820796	chrX	139585852	139586364	2
chr6	58009247	58009747	chrX	12577354	12578050	2
chr6	64518158	64518658	chrX	120163257	120163824	2
chr6	65496674	65497174	chrX	131353698	131354198	2
chr6	66072924	66073464	chrX	146927066	146927566	2
chr6	71304590	71305090	chrX	16622983	16623483	2
chr6	73638679	73639410	chrX	15046211	15046711	2
chr6	76227436	76227936	chrX	70723018	70723518	2
chr6	76476756	76477286	chrX	22737476	22737976	2
chr6	76954203	76954703	chrX	151334613	151335113	2
chr6	77968812	77969312	chrX	149709523	149710023	2
chr6	83092382	83092882	chrX	140996755	140997255	2
chr6	87576756	87577256	chrX	103171903	103172403	2
chr6	91103218	91103718	chrX	67554348	67554849	2
chr6	91510502	91511002	chrX	28434440	28434947	2
chr6	108266836	108267451	chrX	106966939	106967439	2
chr6	111795711	111796211	chrX	11444728	11445228	2
chr6	114115588	114116088	chrX	124788954	124789454	2
chr6	115015539	115016132	chrX	144750560	144751060	2
chr6	118526129	118526634	chrX	22668295	22668795	2
chr6	120659777	120660277	chrX	15516219	15516723	2
chr6	124183513	124184013	chrX	33093143	33093643	2
chr6	125241391	125241957	chrX	81785692	81786192	2
chr6	126227349	126227849	chrX	70469219	70469724	2
chr6	127980417	127980917	chrX	118080956	118081532	2
chr6	135386603	135387111	chrX	127139053	127139553	2
chr6	139236109	139236616	chrX	129279589	129280089	2
chr6	140411768	140412268	chrX	14607446	14607949	2
chr6	142767055	142767555	chrX	133428889	133429524	2
chr6	143066275	143066775	chrX	15794457	15794965	2
chr6	150845195	150845695	chrX	38992871	38993371	2
chr6	155671757	155672257	chrX	126683836	126684336	2
chr6	169249721	169250242	chrX	100228479	100228979	2
chr7	362118	362719	chr7	771854	772401	2
chr7	372209	373153	chr7	675846	676688	3
chr7	1032319	1032972	chr7	1222622	1223429	2
chr7	1032356	1033436	chr7	1183898	1184437	3
chr7	1032835	1033597	chr7	1105139	1106073	3
chr7	1216621	1217122	chr7	134478007	134478507	2
chr7	1221185	1221685	chr7	39955285	39955813	2
chr7	1233223	1234065	chr7	1452146	1453225	4
chr7	1262923	1263434	chr7	1473762	1474302	2
chr7	1413801	1414322	chr7	97447035	97447535	2
chr7	1440474	1440974	chr7	38268550	38269055	2
chr7	1618923	1619772	chr7	1797911	1798900	2
chr7	1685543	1686043	chr7	100131756	100132294	2
chr7	2141406	2141906	chr7	138570892	138571392	2
chr7	2197729	2198230	chr7	152019469	152019969	2
chr7	2490980	2491548	chr7	2720419	2721214	2
chr7	2517407	2517954	chr7	2599831	2600555	2
chr7	2710636	2711236	chr7	2720314	2721164	2
chr7	3526236	3526740	chr7	3544322	3544822	2
chr7	3926174	3926795	chr7	4234904	4235404	2
chr7	4680847	4682099	chr7	4721577	4722459	3
chr7	4723698	4724599	chr7	4793588	4794164	2
chr7	4837558	4838352	chr7	4923073	4923683	2
chr7	4837722	4838617	chr7	5125125	5125853	3
chr7	4869351	4870445	chr7	4922715	4923976	4
chr7	4889121	4889959	chr7	5124754	5125561	2
chr7	5231433	5231933	chr7	50050602	50051102	2
chr7	5279922	5280862	chr7	5526468	5527287	2
chr7	5602856	5604135	chr7	5704811	5705577	4
chr7	6188283	6188796	chr7	26191688	26192188	2
chr7	8046538	8047039	chr7	30750797	30751297	2
chr7	8617119	8617619	chr7	14414966	14415466	2
chr7	9833614	9834114	chr7	67879454	67880214	2
chr7	10111572	10112072	chr7	10144226	10144726	2
chr7	12250852	12251556	chr7	12361633	12362137	2
chr7	14753235	14753751	chr7	50725549	50726049	2
chr7	15725794	15726294	chr7	100737865	100738387	2
chr7	16334749	16335249	chr7	140360675	140361175	2
chr7	16525166	16525666	chr7	75589304	75589804	2
chr7	16725020	16725541	chr7	44769616	44770116	2
chr7	16840040	16840540	chr7	17524690	17525190	2
chr7	17146364	17146872	chr7	17271555	17272055	2
chr7	18200267	18200767	chr7	18222563	18223074	2
chr7	20294718	20295218	chr7	20503096	20503628	2
chr7	20817516	20818372	chr7	20874054	20874583	2
chr7	21030900	21031511	chr7	21293673	21294234	2
chr7	21082451	21082951	chr7	21781167	21781667	2
chr7	21614854	21615354	chr7	21782158	21782723	2
chr7	22227381	22227881	chr7	23137357	23137871	2
chr7	22589826	22590326	chr7	22713749	22714249	2
chr7	22599586	22600090	chr7	22765578	22766210	2
chr7	24937391	24937891	chr7	81588618	81589118	2
chr7	25299317	25299874	chr7	25428627	25429385	2
chr7	26318465	26319193	chr7	26404574	26405316	2
chr7	26385728	26386239	chr7	26404797	26405297	2
chr7	26415884	26417071	chr7	26540284	26540993	3
chr7	26899730	26900288	chr7	27183042	27183604	2
chr7	27250120	27251089	chr7	27615743	27616474	3
chr7	29398029	29398529	chr7	139335067	139335597	2
chr7	30587887	30588595	chr7	30604050	30604802	2
chr7	30839796	30840443	chr7	31014296	31014922	2
chr7	30839867	30840862	chr7	31017217	31018494	6
chr7	31022970	31024015	chr7	31166302	31167149	3
chr7	31528054	31529026	chr7	31673338	31674069	2
chr7	31772635	31773135	chr7	31845786	31846287	2
chr7	31783818	31784589	chr7	32204094	32204862	2
chr7	32083604	32084104	chr7	32246741	32247262	2
chr7	33230933	33231433	chr7	140019260	140019760	2
chr7	34021392	34022194	chr7	34127205	34128187	2
chr7	35444418	35444918	chr7	73113241	73113741	2
chr7	36024441	36025967	chr7	36330851	36331674	6
chr7	36024476	36025233	chr7	36174497	36175399	2
chr7	36035635	36036136	chr7	36333047	36333547	2
chr7	36343095	36344018	chr7	36357993	36358679	2
chr7	39663100	39663600	chr7	110226025	110226525	2
chr7	40369379	40370043	chr7	40644333	40644842	2
chr7	40628682	40629182	chr7	130415345	130415845	2
chr7	42055248	42055748	chr7	42312662	42313162	2
chr7	43002441	43002941	chr7	157195395	157195932	2
chr7	43305064	43305615	chr7	79802223	79802723	2
chr7	43621863	43622612	chr7	43760731	43761364	2
chr7	43621971	43622817	chr7	43739283	43740287	3
chr7	43722641	43723141	chr7	48195226	48195726	2
chr7	44111673	44112483	chr7	44280158	44280683	2
chr7	44192951	44193777	chr7	44235783	44236648	2
chr7	44744084	44744584	chr7	126390460	126390960	2
chr7	45040825	45041970	chr7	45151162	45152096	3
chr7	46766766	46767266	chr7	47164568	47165068	2
chr7	47984690	47985522	chr7	48008347	48009183	2
chr7	48031178	48032120	chr7	48149492	48150014	2
chr7	48773215	48773715	chr7	71071082	71071599	2
chr7	50535427	50536159	chr7	50746790	50747345	2
chr7	50535516	50536270	chr7	50700223	50701028	2
chr7	50849704	50850434	chr7	51135311	51135981	2
chr7	51147266	51147870	chr7	51228702	51229312	2
chr7	52977613	52978113	chr7	55257318	55257900	2
chr7	53139014	53139518	chr7	111319994	111320494	2
chr7	54841551	54842119	chr7	55322412	55323088	2
chr7	54841575	54842373	chr7	54906784	54907341	2
chr7	54856527	54857084	chr7	55322658	55323394	2
chr7	54945276	54945875	chr7	55210457	55211291	2
chr7	55071714	55072226	chr7	55299070	55299570	2
chr7	55432674	55433553	chr7	55482473	55483144	2
chr7	56071845	56072553	chr7	56141782	56142336	2
chr7	64368268	64368775	chr7	69792733	69793239	2
chr7	65698363	65698910	chr7	96230064	96230564	2
chr7	67037611	67038111	chr7	136329656	136330156	2
chr7	67558781	67559281	chr7	141586411	141587189	2
chr7	70321545	70322099	chr7	71198163	71199053	2
chr7	71734048	71734548	chr7	143433865	143434365	2
chr7	71734476	71734977	chr7	130889175	130889675	2
chr7	73021090	73021997	chr7	73139790	73140492	3
chr7	73155988	73156651	chr7	73172989	73173489	2
chr7	73225775	73226665	chr7	73269820	73270498	4
chr7	73481955	73482784	chr7	73617581	73618140	2
chr7	73831241	73832019	chr7	73980689	73981734	3
chr7	75495907	75496847	chr7	75649569	75650247	2
chr7	75806722	75807480	chr7	75892218	75892749	2
chr7	75807288	75808399	chr7	75943264	75944099	4
chr7	75892203	75892786	chr7	75943326	75944270	3
chr7	75920851	75921666	chr7	75943231	75943996	4
chr7	75925887	75926387	chr7	75943371	75943871	2
chr7	77269429	77269929	chr7	77416603	77417107	2
chr7	80110201	80110701	chr7	157081491	157081991	2
chr7	90099083	90099585	chr7	90581667	90582167	2
chr7	90718452	90718956	chr7	90893289	90893789	2
chr7	90895610	90896110	chr7	134969333	134969833	2
chr7	92250141	92250765	chr7	92461897	92462596	3
chr7	95156487	95157480	chr7	95315561	95316066	2
chr7	96774443	96775099	chr7	97475093	97475713	2
chr7	97650514	97651299	chr7	97871091	97871825	2
chr7	97923901	97924723	chr7	98030193	98031124	2
chr7	97924227	97924841	chr7	98050133	98050716	2
chr7	98161560	98162060	chr7	98175479	98175979	2
chr7	98384211	98385097	chr7	98434318	98435263	2
chr7	98590817	98591320	chr7	156945171	156945671	2
chr7	99591924	99592500	chr7	99650584	99651432	4
chr7	100066585	100067737	chr7	100156839	100157680	3
chr7	100080654	100081555	chr7	100182967	100183637	2
chr7	100302512	100303349	chr7	100322652	100323562	2
chr7	100423929	100425719	chr7	100448758	100450002	4
chr7	100492896	100493709	chr7	100720658	100721430	3
chr7	100494004	100494673	chr7	100702022	100702850	2
chr7	100609067	100609752	chr7	100701773	100703076	3
chr7	100738251	100739212	chr7	100780946	100781830	2
chr7	100815315	100816294	chr7	100835462	100836390	2
chr7	100846470	100847312	chr7	100887079	100887850	2
chr7	101006939	101007492	chr7	101150943	101151834	2
chr7	101186027	101186714	chr7	101915476	101916355	2
chr7	101331404	101332320	chr7	101457323	101457906	2
chr7	101810711	101811211	chr7	101836549	101837049	2
chr7	101922812	101923373	chr7	102031054	102031854	3
chr7	102703680	102704215	chr7	104827168	104827668	2
chr7	102937236	102938236	chr7	103046778	103047710	3
chr7	103087813	103088313	chr7	103164184	103164684	2
chr7	103322152	103322652	chr7	123757413	123757974	2
chr7	103871749	103872522	chr7	104055769	104056387	2
chr7	104283591	104284091	chr7	104401268	104401768	2
chr7	105470147	105470647	chr7	105521446	105522013	2
chr7	105574879	105575392	chr7	105682947	105683604	3
chr7	105696878	105698240	chr7	105793830	105794891	6
chr7	105818986	105819763	chr7	106102893	106103472	2
chr7	107103213	107103900	chr7	107203735	107204497	2
chr7	107143159	107143659	chr7	107204257	107204760	2
chr7	107754292	107755300	chr7	107786766	107787388	3
chr7	111403193	111403724	chr7	111495026	111495900	2
chr7	112538335	112538835	chr7	112550262	112550765	2
chr7	113448023	113448523	chr7	115702102	115702619	2
chr7	113923495	113923995	chr7	113934538	113935038	2
chr7	114038683	114039228	chr7	114047082	114047582	2
chr7	120970687	120971189	chr7	158610597	158611097	2
chr7	123344263	123344975	chr7	123511991	123512491	2
chr7	123435514	123436080	chr7	123512443	123512948	2
chr7	127849640	127850232	chr7	127961916	127962761	2
chr7	127987422	127988336	chr7	128027639	128028502	2
chr7	128037987	128039326	chr7	128065508	128066106	4
chr7	128515897	128516397	chr7	128698104	128698604	2
chr7	128802382	128803235	chr7	128850201	128850729	2
chr7	129415805	129416306	chr7	129658199	129658699	2
chr7	130581667	130582476	chr7	130623914	130624578	2
chr7	131240006	131240990	chr7	131339194	131340074	2
chr7	131241557	131242059	chr7	139226897	139227397	2
chr7	131846875	131847375	chr7	133250502	133251003	2
chr7	134203717	134204284	chr7	134290680	134291573	2
chr7	134204630	134205326	chr7	134231492	134232070	2
chr7	134966086	134966894	chr7	135020151	135021089	4
chr7	135486204	135487002	chr7	135694196	135694976	2
chr7	137588257	137588780	chr7	137693554	137694065	2
chr7	139273569	139274072	chr7	139287070	139287570	2
chr7	139474907	139475983	chr7	139701402	139702283	3
chr7	140175327	140176190	chr7	140205967	140206701	2
chr7	140216948	140218851	chr7	140352931	140354208	7
chr7	140218505	140219005	chr7	140325826	140326386	2
chr7	140770467	140771222	chr7	140921369	140922295	2
chr7	141686193	141686693	chr7	158692343	158692856	2
chr7	142245961	142246916	chr7	142273486	142274430	2
chr7	142704455	142705689	chr7	142911697	142912741	6
chr7	142937329	142938313	chr7	143002244	143003043	3
chr7	147701561	147702061	chr7	147926804	147927342	2
chr7	148272569	148273450	chr7	148659746	148660365	2
chr7	149322728	149323268	chr7	149438956	149439905	2
chr7	150020850	150021350	chr7	150066522	150067022	2
chr7	150659915	150660632	chr7	150685167	150686075	2
chr7	150660196	150661023	chr7	150684132	150684680	3
chr7	150709844	150710746	chr7	150807951	150808580	2
chr7	151065235	151065834	chr7	151145513	151146041	2
chr7	151479943	151480571	chr7	151572882	151573689	2
chr7	154877901	154878401	chr7	154891316	154891816	2
chr7	155597752	155598262	chr7	156266940	156267440	2
chr7	155926682	155927182	chr7	155942707	155943207	2
chr7	55939	56439	chr8	103854970	103855476	2
chr7	803620	804120	chr8	67772379	67772879	2
chr7	1446600	1447113	chr8	61781833	61782333	2
chr7	3936202	3936702	chr8	127275638	127276138	2
chr7	4710408	4710908	chr8	128956787	128957297	2
chr7	6605292	6606078	chr8	53163810	53164310	2
chr7	7139471	7139979	chr8	18594694	18595194	2
chr7	13118301	13118964	chr8	101871996	101872496	2
chr7	16876158	16876916	chr8	124351842	124352342	2
chr7	19812119	19812619	chr8	97597959	97598459	2
chr7	25397610	25398110	chr8	52083793	52084293	2
chr7	25851935	25852435	chr8	13558271	13558771	2
chr7	27553031	27553531	chr8	142856686	142857186	2
chr7	29061763	29062263	chr8	142218173	142218682	2
chr7	29228942	29229499	chr8	126268875	126269375	2
chr7	31411225	31411725	chr8	144975541	144976041	2
chr7	31570469	31570969	chr8	110409064	110409565	2
chr7	32297419	32297919	chr8	133910230	133910731	2
chr7	32514952	32515458	chr8	82337220	82337720	2
chr7	36766004	36766504	chr8	75007304	75007804	2
chr7	39001258	39001758	chr8	110703358	110703858	2
chr7	39346818	39347320	chr8	115172689	115173189	2
chr7	39620256	39620770	chr8	101921937	101922437	2
chr7	39990785	39991285	chr8	30799342	30799842	2
chr7	41736047	41736547	chr8	88073755	88074255	2
chr7	42174418	42174918	chr8	93345964	93346468	2
chr7	42559009	42559509	chr8	94935619	94936119	2
chr7	43391602	43392102	chr8	80596219	80596770	2
chr7	43890862	43891362	chr8	98252609	98253112	2
chr7	44112169	44112669	chr8	96225180	96225728	2
chr7	44364389	44364890	chr8	68619400	68619900	2
chr7	45687799	45688299	chr8	116589026	116589526	2
chr7	47641192	47641696	chr8	129516311	129516811	2
chr7	47858519	47859019	chr8	9444296	9444796	2
chr7	50618887	50619387	chr8	88311946	88312446	2
chr7	51282655	51283156	chr8	101559239	101559739	2
chr7	52336873	52337375	chr8	95998777	95999277	2
chr7	54694515	54695015	chr8	144681340	144682104	2
chr7	63716780	63717327	chr8	106698711	106699211	2
chr7	64250556	64251056	chr8	143533995	143534495	2
chr7	64395439	64395940	chr8	124690063	124690563	2
chr7	66291694	66292194	chr8	69347922	69348491	2
chr7	67408932	67409432	chr8	95274636	95275137	2
chr7	68842621	68843121	chr8	95673107	95673607	2
chr7	69277663	69278163	chr8	99968730	99969230	2
chr7	71796041	71796542	chr8	92946010	92946510	2
chr7	73081878	73082378	chr8	140835599	140836099	2
chr7	73253892	73254392	chr8	109521993	109522501	2
chr7	73667693	73668193	chr8	100650511	100651011	2
chr7	77034725	77035225	chr8	92264759	92265261	2
chr7	83007003	83007503	chr8	105487744	105488244	2
chr7	86368319	86368819	chr8	124937103	124937742	2
chr7	87748506	87749006	chr8	32905679	32906179	2
chr7	90407240	90407740	chr8	51749047	51749547	2
chr7	93183352	93183852	chr8	47737610	47738115	2
chr7	96314527	96315121	chr8	17011015	17011515	2
chr7	97042613	97043116	chr8	123281536	123282036	2
chr7	99764876	99765722	chr8	129334704	129335204	2
chr7	100181499	100181999	chr8	110311777	110312277	2
chr7	100493879	100494394	chr8	123191592	123192094	2
chr7	100634244	100634744	chr8	27260417	27260917	2
chr7	101021973	101022473	chr8	105714925	105715447	2
chr7	101229244	101229744	chr8	68625680	68626182	2
chr7	101644003	101644503	chr8	89948032	89948532	2
chr7	104184882	104185382	chr8	67827774	67828274	2
chr7	104698033	104698533	chr8	54554889	54555393	2
chr7	105292785	105293290	chr8	67025457	67025957	2
chr7	105460443	105460943	chr8	111626319	111626819	2
chr7	106443293	106443793	chr8	127287224	127287724	2
chr7	107702362	107702880	chr8	471519	472019	2
chr7	111994406	111994906	chr8	108655705	108656205	2
chr7	112135073	112135573	chr8	103745959	103746459	2
